Source,Target,airline,country,airline_name
HAM,ALC,AB,Germany,Air Berlin
HAM,AYT,AB,Germany,Air Berlin
HAM,CFU,AB,Germany,Air Berlin
HAM,DUS,AB,Germany,Air Berlin
HAM,FAO,AB,Germany,Air Berlin
HAM,FUE,AB,Germany,Air Berlin
HAM,HEL,AB,Germany,Air Berlin
HAM,HER,AB,Germany,Air Berlin
HAM,IBZ,AB,Germany,Air Berlin
HAM,KGS,AB,Germany,Air Berlin
HAM,LHR,AB,Germany,Air Berlin
HAM,LPA,AB,Germany,Air Berlin
HAM,MUC,AB,Germany,Air Berlin
HAM,NUE,AB,Germany,Air Berlin
HAM,OLB,AB,Germany,Air Berlin
HAM,PMI,AB,Germany,Air Berlin
HAM,RIX,AB,Germany,Air Berlin
HAM,SKG,AB,Germany,Air Berlin
HAM,STR,AB,Germany,Air Berlin
HAM,SZG,AB,Germany,Air Berlin
HAM,TFS,AB,Germany,Air Berlin
HAM,VIE,AB,Germany,Air Berlin
HEL,DUS,AB,Germany,Air Berlin
HEL,FRA,AB,Germany,Air Berlin
HEL,HAM,AB,Germany,Air Berlin
HEL,MUC,AB,Germany,Air Berlin
HEL,TXL,AB,Germany,Air Berlin
HEL,TXL,AB,Germany,Air Berlin
HEL,VIE,AB,Germany,Air Berlin
HEL,ZRH,AB,Germany,Air Berlin
HEL,ZRH,AB,Germany,Air Berlin
HER,BSL,AB,Germany,Air Berlin
HER,DRS,AB,Germany,Air Berlin
HER,DUS,AB,Germany,Air Berlin
HER,GRZ,AB,Germany,Air Berlin
HER,HAM,AB,Germany,Air Berlin
HER,LEJ,AB,Germany,Air Berlin
HER,LNZ,AB,Germany,Air Berlin
HER,MUC,AB,Germany,Air Berlin
HER,NUE,AB,Germany,Air Berlin
HER,SZG,AB,Germany,Air Berlin
HER,TXL,AB,Germany,Air Berlin
HER,VIE,AB,Germany,Air Berlin
HER,ZRH,AB,Germany,Air Berlin
HKT,AUH,AB,Germany,Air Berlin
HKT,BKK,AB,Germany,Air Berlin
HRG,CGN,AB,Germany,Air Berlin
HRG,DRS,AB,Germany,Air Berlin
HRG,DUS,AB,Germany,Air Berlin
HRG,LEJ,AB,Germany,Air Berlin
HRG,NUE,AB,Germany,Air Berlin
HRG,TXL,AB,Germany,Air Berlin
IBZ,BSL,AB,Germany,Air Berlin
IBZ,CGN,AB,Germany,Air Berlin
IBZ,DUS,AB,Germany,Air Berlin
IBZ,FDH,AB,Germany,Air Berlin
IBZ,FMO,AB,Germany,Air Berlin
IBZ,FRA,AB,Germany,Air Berlin
IBZ,HAJ,AB,Germany,Air Berlin
IBZ,HAM,AB,Germany,Air Berlin
IBZ,MUC,AB,Germany,Air Berlin
IBZ,NUE,AB,Germany,Air Berlin
IBZ,PAD,AB,Germany,Air Berlin
IBZ,PMI,AB,Germany,Air Berlin
IBZ,STR,AB,Germany,Air Berlin
IBZ,TXL,AB,Germany,Air Berlin
IBZ,ZRH,AB,Germany,Air Berlin
INN,PMI,AB,Germany,Air Berlin
JER,DUS,AB,Germany,Air Berlin
JER,FRA,AB,Germany,Air Berlin
JER,HAJ,AB,Germany,Air Berlin
JER,STR,AB,Germany,Air Berlin
JFK,DUS,AB,Germany,Air Berlin
JFK,TXL,AB,Germany,Air Berlin
JMK,VIE,AB,Germany,Air Berlin
JTR,VIE,AB,Germany,Air Berlin
KGD,TXL,AB,Germany,Air Berlin
KGS,CGN,AB,Germany,Air Berlin
KGS,DUS,AB,Germany,Air Berlin
KGS,HAM,AB,Germany,Air Berlin
KGS,LEJ,AB,Germany,Air Berlin
KGS,MUC,AB,Germany,Air Berlin
KGS,TXL,AB,Germany,Air Berlin
KLX,VIE,AB,Germany,Air Berlin
KRK,TXL,AB,Germany,Air Berlin
KVA,DUS,AB,Germany,Air Berlin
KVA,MUC,AB,Germany,Air Berlin
LAX,DUS,AB,Germany,Air Berlin
LCA,VIE,AB,Germany,Air Berlin
LCY,FRA,AB,Germany,Air Berlin
LCY,ZRH,AB,Germany,Air Berlin
LED,TXL,AB,Germany,Air Berlin
LEI,PMI,AB,Germany,Air Berlin
LEJ,ACE,AB,Germany,Air Berlin
LEJ,AYT,AB,Germany,Air Berlin
LEJ,FNC,AB,Germany,Air Berlin
LEJ,FUE,AB,Germany,Air Berlin
LEJ,HER,AB,Germany,Air Berlin
LEJ,HRG,AB,Germany,Air Berlin
LEJ,KGS,AB,Germany,Air Berlin
LEJ,PMI,AB,Germany,Air Berlin
LEJ,TFS,AB,Germany,Air Berlin
LGW,SZG,AB,Germany,Air Berlin
LHR,BSL,AB,Germany,Air Berlin
LHR,FRA,AB,Germany,Air Berlin
LHR,HAJ,AB,Germany,Air Berlin
LHR,HAM,AB,Germany,Air Berlin
LHR,MUC,AB,Germany,Air Berlin
LHR,ORY,AB,Germany,Air Berlin
LHR,STR,AB,Germany,Air Berlin
LHR,TXL,AB,Germany,Air Berlin
LHR,VIE,AB,Germany,Air Berlin
LHR,ZRH,AB,Germany,Air Berlin
LNZ,HER,AB,Germany,Air Berlin
LNZ,PMI,AB,Germany,Air Berlin
LPA,BSL,AB,Germany,Air Berlin
LPA,CGN,AB,Germany,Air Berlin
LPA,DUS,AB,Germany,Air Berlin
LPA,HAM,AB,Germany,Air Berlin
LPA,MUC,AB,Germany,Air Berlin
LPA,NUE,AB,Germany,Air Berlin
LPA,SZG,AB,Germany,Air Berlin
LPA,TXL,AB,Germany,Air Berlin
LPA,VIE,AB,Germany,Air Berlin
LPA,ZRH,AB,Germany,Air Berlin
MAD,DUS,AB,Germany,Air Berlin
MAD,DUS,AB,Germany,Air Berlin
MAD,FRA,AB,Germany,Air Berlin
MAD,GVA,AB,Germany,Air Berlin
MAD,MUC,AB,Germany,Air Berlin
MAD,TXL,AB,Germany,Air Berlin
MAD,VIE,AB,Germany,Air Berlin
MAD,VIE,AB,Germany,Air Berlin
MAD,ZRH,AB,Germany,Air Berlin
MAH,CGN,AB,Germany,Air Berlin
MAH,DUS,AB,Germany,Air Berlin
MAH,MUC,AB,Germany,Air Berlin
MAH,PMI,AB,Germany,Air Berlin
MAH,TXL,AB,Germany,Air Berlin
MIA,DUS,AB,Germany,Air Berlin
MIA,TXL,AB,Germany,Air Berlin
MJT,DUS,AB,Germany,Air Berlin
MJT,MUC,AB,Germany,Air Berlin
MLA,VIE,AB,Germany,Air Berlin
MUC,ACE,AB,Germany,Air Berlin
MUC,AGP,AB,Germany,Air Berlin
MUC,ALC,AB,Germany,Air Berlin
MUC,AMM,AB,Germany,Air Berlin
MUC,AOK,AB,Germany,Air Berlin
MUC,AUH,AB,Germany,Air Berlin
MUC,AYT,AB,Germany,Air Berlin
MUC,BDS,AB,Germany,Air Berlin
MUC,CAG,AB,Germany,Air Berlin
MUC,CFU,AB,Germany,Air Berlin
MUC,CGN,AB,Germany,Air Berlin
MUC,CTA,AB,Germany,Air Berlin
MUC,DME,AB,Germany,Air Berlin
MUC,DME,AB,Germany,Air Berlin
MUC,DUS,AB,Germany,Air Berlin
MUC,FAO,AB,Germany,Air Berlin
MUC,FNC,AB,Germany,Air Berlin
MUC,FUE,AB,Germany,Air Berlin
MUC,GWT,AB,Germany,Air Berlin
MUC,HAM,AB,Germany,Air Berlin
MUC,HEL,AB,Germany,Air Berlin
MUC,HER,AB,Germany,Air Berlin
MUC,IBZ,AB,Germany,Air Berlin
MUC,KGS,AB,Germany,Air Berlin
MUC,KVA,AB,Germany,Air Berlin
MUC,LHR,AB,Germany,Air Berlin
MUC,LPA,AB,Germany,Air Berlin
MUC,MAD,AB,Germany,Air Berlin
MUC,MAH,AB,Germany,Air Berlin
MUC,MJT,AB,Germany,Air Berlin
MUC,NAP,AB,Germany,Air Berlin
MUC,NBE,AB,Germany,Air Berlin
MUC,OLB,AB,Germany,Air Berlin
MUC,PMI,AB,Germany,Air Berlin
MUC,PUJ,AB,Germany,Air Berlin
MUC,PVK,AB,Germany,Air Berlin
MUC,RHO,AB,Germany,Air Berlin
MUC,RIX,AB,Germany,Air Berlin
MUC,SAW,AB,Germany,Air Berlin
MUC,SKG,AB,Germany,Air Berlin
MUC,SMI,AB,Germany,Air Berlin
MUC,TFS,AB,Germany,Air Berlin
MUC,TLV,AB,Germany,Air Berlin
MUC,TXL,AB,Germany,Air Berlin
MUC,VIE,AB,Germany,Air Berlin
MUC,ZTH,AB,Germany,Air Berlin
MXP,DUS,AB,Germany,Air Berlin
MXP,TXL,AB,Germany,Air Berlin
MXP,VIE,AB,Germany,Air Berlin
NAP,DUS,AB,Germany,Air Berlin
NAP,MUC,AB,Germany,Air Berlin
NAP,STR,AB,Germany,Air Berlin
NAP,TXL,AB,Germany,Air Berlin
NAP,ZRH,AB,Germany,Air Berlin
NBE,CGN,AB,Germany,Air Berlin
NBE,DRS,AB,Germany,Air Berlin
NBE,DUS,AB,Germany,Air Berlin
NBE,MUC,AB,Germany,Air Berlin
NBE,NUE,AB,Germany,Air Berlin
NBE,TXL,AB,Germany,Air Berlin
NCE,DUS,AB,Germany,Air Berlin
NCE,VIE,AB,Germany,Air Berlin
NUE,AYT,AB,Germany,Air Berlin
NUE,DJE,AB,Germany,Air Berlin
NUE,DUS,AB,Germany,Air Berlin
NUE,FUE,AB,Germany,Air Berlin
NUE,HAM,AB,Germany,Air Berlin
NUE,HER,AB,Germany,Air Berlin
NUE,HRG,AB,Germany,Air Berlin
NUE,IBZ,AB,Germany,Air Berlin
NUE,KGS,AB,Germany,Air Berlin
NUE,LPA,AB,Germany,Air Berlin
NUE,NBE,AB,Germany,Air Berlin
NUE,OLB,AB,Germany,Air Berlin
NUE,PMI,AB,Germany,Air Berlin
NUE,RHO,AB,Germany,Air Berlin
NUE,SAW,AB,Germany,Air Berlin
NUE,SKG,AB,Germany,Air Berlin
NUE,SMI,AB,Germany,Air Berlin
NUE,SPU,AB,Germany,Air Berlin
NUE,TFS,AB,Germany,Air Berlin
NUE,TXL,AB,Germany,Air Berlin
NUE,VIE,AB,Germany,Air Berlin
OLB,CGN,AB,Germany,Air Berlin
OLB,DUS,AB,Germany,Air Berlin
OLB,HAM,AB,Germany,Air Berlin
OLB,MUC,AB,Germany,Air Berlin
OLB,NUE,AB,Germany,Air Berlin
OLB,STR,AB,Germany,Air Berlin
OLB,TXL,AB,Germany,Air Berlin
OLB,VIE,AB,Germany,Air Berlin
OLB,ZRH,AB,Germany,Air Berlin
ORD,DUS,AB,Germany,Air Berlin
ORD,TXL,AB,Germany,Air Berlin
ORY,LHR,AB,Germany,Air Berlin
ORY,TXL,AB,Germany,Air Berlin
OSL,TXL,AB,Germany,Air Berlin
OTP,TXL,AB,Germany,Air Berlin
PAD,AYT,AB,Germany,Air Berlin
PAD,IBZ,AB,Germany,Air Berlin
PAD,PMI,AB,Germany,Air Berlin
PDL,DUS,AB,Germany,Air Berlin
PEK,NGO,AB,Germany,Air Berlin
PEK,TXL,AB,Germany,Air Berlin
PMI,AGP,AB,Germany,Air Berlin
PMI,ALC,AB,Germany,Air Berlin
PMI,BIO,AB,Germany,Air Berlin
PMI,BRE,AB,Germany,Air Berlin
PMI,BSL,AB,Germany,Air Berlin
PMI,CGN,AB,Germany,Air Berlin
PMI,CPH,AB,Germany,Air Berlin
PMI,DRS,AB,Germany,Air Berlin
PMI,DTM,AB,Germany,Air Berlin
PMI,DUS,AB,Germany,Air Berlin
PMI,FAO,AB,Germany,Air Berlin
PMI,FDH,AB,Germany,Air Berlin
PMI,FKB,AB,Germany,Air Berlin
PMI,FMO,AB,Germany,Air Berlin
PMI,FRA,AB,Germany,Air Berlin
PMI,GRZ,AB,Germany,Air Berlin
PMI,HAJ,AB,Germany,Air Berlin
PMI,HAM,AB,Germany,Air Berlin
PMI,IBZ,AB,Germany,Air Berlin
PMI,INN,AB,Germany,Air Berlin
PMI,LEI,AB,Germany,Air Berlin
PMI,LEJ,AB,Germany,Air Berlin
PMI,LNZ,AB,Germany,Air Berlin
PMI,MAH,AB,Germany,Air Berlin
PMI,MUC,AB,Germany,Air Berlin
PMI,NUE,AB,Germany,Air Berlin
PMI,PAD,AB,Germany,Air Berlin
PMI,SCN,AB,Germany,Air Berlin
PMI,STR,AB,Germany,Air Berlin
PMI,SVQ,AB,Germany,Air Berlin
PMI,SZG,AB,Germany,Air Berlin
PMI,TXL,AB,Germany,Air Berlin
PMI,VIE,AB,Germany,Air Berlin
PMI,VIE,AB,Germany,Air Berlin
PMI,VLC,AB,Germany,Air Berlin
PMI,XRY,AB,Germany,Air Berlin
PMI,ZRH,AB,Germany,Air Berlin
POP,DUS,AB,Germany,Air Berlin
PUJ,DUS,AB,Germany,Air Berlin
PUJ,MUC,AB,Germany,Air Berlin
PVK,DUS,AB,Germany,Air Berlin
PVK,MUC,AB,Germany,Air Berlin
PVK,VIE,AB,Germany,Air Berlin
RHO,DRS,AB,Germany,Air Berlin
RHO,DUS,AB,Germany,Air Berlin
RHO,MUC,AB,Germany,Air Berlin
RHO,NUE,AB,Germany,Air Berlin
RHO,TXL,AB,Germany,Air Berlin
RHO,VIE,AB,Germany,Air Berlin
RIX,DUS,AB,Germany,Air Berlin
RIX,FRA,AB,Germany,Air Berlin
RIX,HAM,AB,Germany,Air Berlin
RIX,MUC,AB,Germany,Air Berlin
RIX,TXL,AB,Germany,Air Berlin
RMF,DUS,AB,Germany,Air Berlin
RSW,DUS,AB,Germany,Air Berlin
SAW,CGN,AB,Germany,Air Berlin
SAW,DUS,AB,Germany,Air Berlin
SAW,MUC,AB,Germany,Air Berlin
SAW,NUE,AB,Germany,Air Berlin
SAW,STR,AB,Germany,Air Berlin
SAW,SXF,AB,Germany,Air Berlin
SCN,PMI,AB,Germany,Air Berlin
SCN,TXL,AB,Germany,Air Berlin
SIN,AUH,AB,Germany,Air Berlin
SIN,BNE,AB,Germany,Air Berlin
SKG,DUS,AB,Germany,Air Berlin
SKG,HAM,AB,Germany,Air Berlin
SKG,MUC,AB,Germany,Air Berlin
SKG,NUE,AB,Germany,Air Berlin
SKG,STR,AB,Germany,Air Berlin
SKG,TXL,AB,Germany,Air Berlin
SKG,VIE,AB,Germany,Air Berlin
SMI,DUS,AB,Germany,Air Berlin
SMI,MUC,AB,Germany,Air Berlin
SMI,NUE,AB,Germany,Air Berlin
SMI,TXL,AB,Germany,Air Berlin
SOF,TXL,AB,Germany,Air Berlin
SPC,DUS,AB,Germany,Air Berlin
SPU,NUE,AB,Germany,Air Berlin
STN,DUS,AB,Germany,Air Berlin
STR,AGP,AB,Germany,Air Berlin
STR,ALC,AB,Germany,Air Berlin
STR,AYT,AB,Germany,Air Berlin
STR,BEG,AB,Germany,Air Berlin
STR,CTA,AB,Germany,Air Berlin
STR,DUS,AB,Germany,Air Berlin
STR,FLR,AB,Germany,Air Berlin
STR,GWT,AB,Germany,Air Berlin
STR,HAJ,AB,Germany,Air Berlin
STR,HAM,AB,Germany,Air Berlin
STR,IBZ,AB,Germany,Air Berlin
STR,JER,AB,Germany,Air Berlin
STR,LHR,AB,Germany,Air Berlin
STR,NAP,AB,Germany,Air Berlin
STR,OLB,AB,Germany,Air Berlin
STR,PMI,AB,Germany,Air Berlin
STR,SAW,AB,Germany,Air Berlin
STR,SKG,AB,Germany,Air Berlin
STR,TXL,AB,Germany,Air Berlin
STR,VCE,AB,Germany,Air Berlin
SUF,ZRH,AB,Germany,Air Berlin
SVQ,PMI,AB,Germany,Air Berlin
SXF,SAW,AB,Germany,Air Berlin
SZG,ACE,AB,Germany,Air Berlin
SZG,CLY,AB,Germany,Air Berlin
SZG,DUS,AB,Germany,Air Berlin
SZG,HAM,AB,Germany,Air Berlin
SZG,HER,AB,Germany,Air Berlin
SZG,LGW,AB,Germany,Air Berlin
SZG,LPA,AB,Germany,Air Berlin
SZG,PMI,AB,Germany,Air Berlin
SZG,TFS,AB,Germany,Air Berlin
SZG,TXL,AB,Germany,Air Berlin
SZG,VIE,AB,Germany,Air Berlin
TFS,BSL,AB,Germany,Air Berlin
TFS,CGN,AB,Germany,Air Berlin
TFS,DRS,AB,Germany,Air Berlin
TFS,DUS,AB,Germany,Air Berlin
TFS,GRZ,AB,Germany,Air Berlin
TFS,HAM,AB,Germany,Air Berlin
TFS,LEJ,AB,Germany,Air Berlin
TFS,MUC,AB,Germany,Air Berlin
TFS,NUE,AB,Germany,Air Berlin
TFS,SZG,AB,Germany,Air Berlin
TFS,TXL,AB,Germany,Air Berlin
TFS,VIE,AB,Germany,Air Berlin
TFS,ZRH,AB,Germany,Air Berlin
TLV,DUS,AB,Germany,Air Berlin
TLV,MUC,AB,Germany,Air Berlin
TLV,TXL,AB,Germany,Air Berlin
TXL,ACE,AB,Germany,Air Berlin
TXL,AGP,AB,Germany,Air Berlin
TXL,ALC,AB,Germany,Air Berlin
TXL,AMM,AB,Germany,Air Berlin
TXL,ARN,AB,Germany,Air Berlin
TXL,AUH,AB,Germany,Air Berlin
TXL,AYT,AB,Germany,Air Berlin
TXL,BCN,AB,Germany,Air Berlin
TXL,BEG,AB,Germany,Air Berlin
TXL,BRI,AB,Germany,Air Berlin
TXL,BUD,AB,Germany,Air Berlin
TXL,CFU,AB,Germany,Air Berlin
TXL,CGN,AB,Germany,Air Berlin
TXL,CPH,AB,Germany,Air Berlin
TXL,CTA,AB,Germany,Air Berlin
TXL,DME,AB,Germany,Air Berlin
TXL,DUS,AB,Germany,Air Berlin
TXL,FAO,AB,Germany,Air Berlin
TXL,FCO,AB,Germany,Air Berlin
TXL,FKB,AB,Germany,Air Berlin
TXL,FNC,AB,Germany,Air Berlin
TXL,FRA,AB,Germany,Air Berlin
TXL,FUE,AB,Germany,Air Berlin
TXL,GDN,AB,Germany,Air Berlin
TXL,GOT,AB,Germany,Air Berlin
TXL,GRZ,AB,Germany,Air Berlin
TXL,GWT,AB,Germany,Air Berlin
TXL,HEL,AB,Germany,Air Berlin
TXL,HEL,AB,Germany,Air Berlin
TXL,HER,AB,Germany,Air Berlin
TXL,HRG,AB,Germany,Air Berlin
TXL,IBZ,AB,Germany,Air Berlin
TXL,JFK,AB,Germany,Air Berlin
TXL,KGD,AB,Germany,Air Berlin
TXL,KGS,AB,Germany,Air Berlin
TXL,KRK,AB,Germany,Air Berlin
TXL,LED,AB,Germany,Air Berlin
TXL,LHR,AB,Germany,Air Berlin
TXL,LPA,AB,Germany,Air Berlin
TXL,MAD,AB,Germany,Air Berlin
TXL,MAH,AB,Germany,Air Berlin
TXL,MIA,AB,Germany,Air Berlin
TXL,MUC,AB,Germany,Air Berlin
TXL,MXP,AB,Germany,Air Berlin
TXL,NAP,AB,Germany,Air Berlin
TXL,NBE,AB,Germany,Air Berlin
TXL,NUE,AB,Germany,Air Berlin
TXL,OLB,AB,Germany,Air Berlin
TXL,ORD,AB,Germany,Air Berlin
TXL,ORY,AB,Germany,Air Berlin
TXL,OSL,AB,Germany,Air Berlin
TXL,OTP,AB,Germany,Air Berlin
TXL,PEK,AB,Germany,Air Berlin
TXL,PMI,AB,Germany,Air Berlin
TXL,RHO,AB,Germany,Air Berlin
TXL,RIX,AB,Germany,Air Berlin
TXL,SCN,AB,Germany,Air Berlin
TXL,SKG,AB,Germany,Air Berlin
TXL,SMI,AB,Germany,Air Berlin
TXL,SOF,AB,Germany,Air Berlin
TXL,STR,AB,Germany,Air Berlin
TXL,SZG,AB,Germany,Air Berlin
TXL,TFS,AB,Germany,Air Berlin
TXL,TLV,AB,Germany,Air Berlin
TXL,VCE,AB,Germany,Air Berlin
TXL,VIE,AB,Germany,Air Berlin
TXL,WAW,AB,Germany,Air Berlin
TXL,ZRH,AB,Germany,Air Berlin
VCE,DUS,AB,Germany,Air Berlin
VCE,STR,AB,Germany,Air Berlin
VCE,TXL,AB,Germany,Air Berlin
VIE,ACE,AB,Germany,Air Berlin
VIE,AGP,AB,Germany,Air Berlin
VIE,AMM,AB,Germany,Air Berlin
VIE,ARN,AB,Germany,Air Berlin
VIE,BCN,AB,Germany,Air Berlin
VIE,CDG,AB,Germany,Air Berlin
VIE,CFU,AB,Germany,Air Berlin
VIE,CHQ,AB,Germany,Air Berlin
VIE,CPH,AB,Germany,Air Berlin
VIE,DUS,AB,Germany,Air Berlin
VIE,FCO,AB,Germany,Air Berlin
VIE,FCO,AB,Germany,Air Berlin
VIE,FLR,AB,Germany,Air Berlin
VIE,FNC,AB,Germany,Air Berlin
VIE,FRA,AB,Germany,Air Berlin
VIE,HAJ,AB,Germany,Air Berlin
VIE,HAM,AB,Germany,Air Berlin
VIE,HEL,AB,Germany,Air Berlin
VIE,HER,AB,Germany,Air Berlin
VIE,JMK,AB,Germany,Air Berlin
VIE,JTR,AB,Germany,Air Berlin
VIE,KLX,AB,Germany,Air Berlin
VIE,LCA,AB,Germany,Air Berlin
VIE,LHR,AB,Germany,Air Berlin
VIE,LPA,AB,Germany,Air Berlin
VIE,MAD,AB,Germany,Air Berlin
VIE,MAD,AB,Germany,Air Berlin
VIE,MLA,AB,Germany,Air Berlin
VIE,MUC,AB,Germany,Air Berlin
VIE,MXP,AB,Germany,Air Berlin
VIE,NCE,AB,Germany,Air Berlin
VIE,NUE,AB,Germany,Air Berlin
VIE,OLB,AB,Germany,Air Berlin
VIE,PMI,AB,Germany,Air Berlin
VIE,PMI,AB,Germany,Air Berlin
VIE,PVK,AB,Germany,Air Berlin
VIE,RHO,AB,Germany,Air Berlin
VIE,SKG,AB,Germany,Air Berlin
VIE,SZG,AB,Germany,Air Berlin
VIE,TFS,AB,Germany,Air Berlin
VIE,TXL,AB,Germany,Air Berlin
VIE,VLC,AB,Germany,Air Berlin
VIE,VOL,AB,Germany,Air Berlin
VIE,ZRH,AB,Germany,Air Berlin
VIE,ZTH,AB,Germany,Air Berlin
VLC,PMI,AB,Germany,Air Berlin
VLC,VIE,AB,Germany,Air Berlin
VOL,VIE,AB,Germany,Air Berlin
VRA,DUS,AB,Germany,Air Berlin
WAW,TXL,AB,Germany,Air Berlin
XRY,PMI,AB,Germany,Air Berlin
ZRH,ACE,AB,Germany,Air Berlin
ZRH,ALC,AB,Germany,Air Berlin
ZRH,BDS,AB,Germany,Air Berlin
ZRH,CTA,AB,Germany,Air Berlin
ZRH,DUS,AB,Germany,Air Berlin
ZRH,FNC,AB,Germany,Air Berlin
ZRH,FUE,AB,Germany,Air Berlin
ZRH,GWT,AB,Germany,Air Berlin
ZRH,HEL,AB,Germany,Air Berlin
ZRH,HEL,AB,Germany,Air Berlin
ZRH,HER,AB,Germany,Air Berlin
ZRH,IBZ,AB,Germany,Air Berlin
ZRH,LCY,AB,Germany,Air Berlin
ZRH,LHR,AB,Germany,Air Berlin
ZRH,LPA,AB,Germany,Air Berlin
ZRH,MAD,AB,Germany,Air Berlin
ZRH,NAP,AB,Germany,Air Berlin
ZRH,OLB,AB,Germany,Air Berlin
ZRH,PMI,AB,Germany,Air Berlin
ZRH,SUF,AB,Germany,Air Berlin
ZRH,TFS,AB,Germany,Air Berlin
ZRH,TXL,AB,Germany,Air Berlin
ZRH,VIE,AB,Germany,Air Berlin
ZTH,DUS,AB,Germany,Air Berlin
ZTH,MUC,AB,Germany,Air Berlin
ZTH,VIE,AB,Germany,Air Berlin
GNM,SSA,ABJ,NA,NA
LAZ,GNM,ABJ,NA,NA
SSA,LAZ,ABJ,NA,NA
ABJ,BRU,AC,Canada,Air Canada
ABJ,BRU,AC,Canada,Air Canada
ABJ,OUA,AC,Canada,Air Canada
ADD,JED,AC,Canada,Air Canada
AMS,CPH,AC,Canada,Air Canada
ANU,YYZ,AC,Canada,Air Canada
ATL,DEN,AC,Canada,Air Canada
ATL,YYZ,AC,Canada,Air Canada
AUA,YYZ,AC,Canada,Air Canada
AUH,YYZ,AC,Canada,Air Canada
AZS,YUL,AC,Canada,Air Canada
AZS,YYZ,AC,Canada,Air Canada
BAH,DOH,AC,Canada,Air Canada
BCN,YYZ,AC,Canada,Air Canada
BDA,YYZ,AC,Canada,Air Canada
BDL,YUL,AC,Canada,Air Canada
BDL,YYZ,AC,Canada,Air Canada
BGI,YYZ,AC,Canada,Air Canada
BJM,NBO,AC,Canada,Air Canada
BKK,ICN,AC,Canada,Air Canada
BKK,NRT,AC,Canada,Air Canada
BNA,YYZ,AC,Canada,Air Canada
BOG,YYZ,AC,Canada,Air Canada
BOS,YHZ,AC,Canada,Air Canada
BOS,YOW,AC,Canada,Air Canada
BOS,YUL,AC,Canada,Air Canada
BOS,YYZ,AC,Canada,Air Canada
BRU,BJM,AC,Canada,Air Canada
BRU,COO,AC,Canada,Air Canada
BRU,DKR,AC,Canada,Air Canada
BRU,DLA,AC,Canada,Air Canada
BRU,KGL,AC,Canada,Air Canada
BRU,LAD,AC,Canada,Air Canada
BRU,OUA,AC,Canada,Air Canada
BRU,YUL,AC,Canada,Air Canada
BRU,YYZ,AC,Canada,Air Canada
BWI,YYZ,AC,Canada,Air Canada
CCC,YYZ,AC,Canada,Air Canada
CDG,YUL,AC,Canada,Air Canada
CDG,YYZ,AC,Canada,Air Canada
CKY,DKR,AC,Canada,Air Canada
CLE,YYZ,AC,Canada,Air Canada
CLT,YYZ,AC,Canada,Air Canada
CMH,YYZ,AC,Canada,Air Canada
COO,ABJ,AC,Canada,Air Canada
CPH,AMS,AC,Canada,Air Canada
CPH,OSL,AC,Canada,Air Canada
CPH,VNO,AC,Canada,Air Canada
CPH,WAW,AC,Canada,Air Canada
CPH,YYZ,AC,Canada,Air Canada
CUN,YUL,AC,Canada,Air Canada
CUN,YYC,AC,Canada,Air Canada
CUN,YYZ,AC,Canada,Air Canada
CVG,YYZ,AC,Canada,Air Canada
CZM,YUL,AC,Canada,Air Canada
DCA,YOW,AC,Canada,Air Canada
DCA,YUL,AC,Canada,Air Canada
DCA,YYZ,AC,Canada,Air Canada
DEL,BRU,AC,Canada,Air Canada
DEN,ATL,AC,Canada,Air Canada
DEN,MSY,AC,Canada,Air Canada
DEN,YEG,AC,Canada,Air Canada
DEN,YMM,AC,Canada,Air Canada
DEN,YQR,AC,Canada,Air Canada
DEN,YUL,AC,Canada,Air Canada
DEN,YVR,AC,Canada,Air Canada
DEN,YWG,AC,Canada,Air Canada
DEN,YXE,AC,Canada,Air Canada
DEN,YYC,AC,Canada,Air Canada
DEN,YYZ,AC,Canada,Air Canada
DEN,YYZ,AC,Canada,Air Canada
DFW,YYZ,AC,Canada,Air Canada
DKR,BRU,AC,Canada,Air Canada
DKR,CKY,AC,Canada,Air Canada
DLA,BRU,AC,Canada,Air Canada
DLA,FIH,AC,Canada,Air Canada
DOH,BAH,AC,Canada,Air Canada
DOH,FRA,AC,Canada,Air Canada
DTW,YYZ,AC,Canada,Air Canada
DUB,YYZ,AC,Canada,Air Canada
EBB,BRU,AC,Canada,Air Canada
EWR,MSY,AC,Canada,Air Canada
EWR,YEG,AC,Canada,Air Canada
EWR,YUL,AC,Canada,Air Canada
EWR,YVR,AC,Canada,Air Canada
EWR,YYC,AC,Canada,Air Canada
EWR,YYZ,AC,Canada,Air Canada
EWR,YYZ,AC,Canada,Air Canada
EZE,SCL,AC,Canada,Air Canada
FCO,YYZ,AC,Canada,Air Canada
FDF,YUL,AC,Canada,Air Canada
FIH,BRU,AC,Canada,Air Canada
FIH,DLA,AC,Canada,Air Canada
FLL,YUL,AC,Canada,Air Canada
FLL,YYZ,AC,Canada,Air Canada
FRA,DOH,AC,Canada,Air Canada
FRA,JED,AC,Canada,Air Canada
FRA,LCA,AC,Canada,Air Canada
FRA,NAP,AC,Canada,Air Canada
FRA,VLC,AC,Canada,Air Canada
FRA,VNO,AC,Canada,Air Canada
FRA,YOW,AC,Canada,Air Canada
FRA,YUL,AC,Canada,Air Canada
FRA,YVR,AC,Canada,Air Canada
FRA,YYC,AC,Canada,Air Canada
FRA,YYZ,AC,Canada,Air Canada
FRA,YYZ,AC,Canada,Air Canada
