id,latitude,longitude,X1,ID,airportID,airport,Label,country,IATA,ICAO,latitude.y,longitude.y,altitude,timezone,DST,TZ,type,source
BQA,15.7331,121.5022,541,BQA,2415,Dr.Juan C. Angara Airport,Baler,Philippines,BQA,RPUR,15.729309,121.500034,108,8,N,Asia/Manila,airport,OurAirports
BQB,-33.6867,115.4000,542,BQB,9090,Busselton Regional Airport,Brusselton,Australia,BQB,YBLN,-33.6884231567,115.40159606899999,55,8,O,Australia/Perth,airport,OurAirports
BQH,51.3308,0.0325,543,BQH,501,London Biggin Hill Airport,Biggin Hill,United Kingdom,BQH,EGKB,51.33079910279999,0.0324999988079,598,0,E,Europe/London,airport,OurAirports
BQK,31.2588,-81.4665,544,BQK,5725,Brunswick Golden Isles Airport,Brunswick,United States,BQK,KBQK,31.258800506591797,-81.46649932861328,26,-5,A,America/New_York,airport,OurAirports
BQL,-22.9133,139.9000,545,BQL,6248,Boulia Airport,Boulia,Australia,BQL,YBOU,-22.913299560546875,139.89999389648438,542,10,O,Australia/Brisbane,airport,OurAirports
BQN,18.4948,-67.1295,546,BQN,2885,Rafael Hernandez Airport,Aguadilla,Puerto Rico,BQN,TJBQ,18.49489974975586,-67.12940216064453,237,-4,U,America/Puerto_Rico,airport,OurAirports
BQQ,-22.4831,-48.5239,547,BQQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BQS,50.425,127.4117,548,BQS,2926,Ignatyevo Airport,Blagoveschensk,Russia,BQS,UHBB,50.42539978027344,127.41200256347656,638,9,N,Asia/Yakutsk,airport,OurAirports
BQT,52.1083,23.8981,549,BQT,6908,Brest Airport,Brest,Belarus,BQT,UMBB,52.108299,23.8981,468,3,E,Europe/Minsk,airport,OurAirports
BRA,-12.0794,-45.0094,550,BRA,7373,Barreiras Airport,Barreiras,Brazil,BRA,SNBR,-12.078900337219238,-45.00899887084961,2447,-3,S,America/Fortaleza,airport,OurAirports
BRB,-2.7958,-57.0556,551,BRB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRC,-41.1511,-71.1578,552,BRC,2513,San Carlos De Bariloche Airport,San Carlos De Bariloche,Argentina,BRC,SAZS,-41.151199,-71.157501,2774,-3,N,America/Argentina/Salta,airport,OurAirports
BRD,46.3983,-94.1381,553,BRD,6957,Brainerd Lakes Regional Airport,Brainerd,United States,BRD,KBRD,46.39830017,-94.13809967,1232,-6,U,America/Chicago,airport,OurAirports
BRE,53.0474,8.7867,554,BRE,353,Bremen Airport,Bremen,Germany,BRE,EDDW,53.0475006104,8.78666973114,14,1,E,Europe/Berlin,airport,OurAirports
BRI,41.1392,16.7658,555,BRI,1501,Bari Karol Wojtyła Airport,Bari,Italy,BRI,LIBD,41.138901,16.760599,177,1,E,Europe/Rome,airport,OurAirports
BRK,-30.0403,145.9528,556,BRK,6244,Bourke Airport,Bourke,Australia,BRK,YBKE,-30.039199829101562,145.95199584960938,352,10,O,Australia/Sydney,airport,OurAirports
BRL,40.7832,-91.1255,557,BRL,5726,Southeast Iowa Regional Airport,Burlington,United States,BRL,KBRL,40.783199310302734,-91.12550354003906,698,-6,A,America/Chicago,airport,OurAirports
BRM,10.0456,-69.3564,558,BRM,2824,Barquisimeto International Airport,Barquisimeto,Venezuela,BRM,SVBM,10.042746543884277,-69.3586196899414,2042,-4,U,America/Caracas,airport,OurAirports
BRN,46.9122,7.4992,559,BRN,1676,Bern Belp Airport,Bern,Switzerland,BRN,LSZB,46.914100647,7.497149944309999,1674,1,E,Europe/Zurich,airport,OurAirports
BRO,25.9068,-97.4259,560,BRO,3738,Brownsville South Padre Island International Airport,Brownsville,United States,BRO,KBRO,25.90679931640625,-97.4259033203125,22,-6,A,America/Chicago,airport,OurAirports
BRQ,49.1514,16.6939,561,BRQ,1588,Brno-Tuřany Airport,Brno,Czech Republic,BRQ,LKTB,49.15129852294922,16.694400787353516,778,1,E,Europe/Prague,airport,OurAirports
BRR,57.017,-7.4330,562,BRR,5575,Barra Airport,Barra,United Kingdom,BRR,EGPR,57.0228,-7.44306,5,0,E,Europe/London,airport,OurAirports
BRS,51.3827,-2.7191,563,BRS,490,Bristol Airport,Bristol,United Kingdom,BRS,EGGD,51.382702,-2.71909,622,0,E,Europe/London,airport,OurAirports
BRT,-11.7664,130.6167,564,BRT,7571,Bathurst Island Airport,Bathurst Island,Australia,BRT,YBTI,-11.769200325012207,130.6199951171875,67,9.5,U,Australia/Darwin,airport,OurAirports
BRU,50.9014,4.4844,565,BRU,302,Brussels Airport,Brussels,Belgium,BRU,EBBR,50.901401519800004,4.48443984985,184,1,E,Europe/Brussels,airport,OurAirports
BRV,53.5071,8.5729,566,BRV,402,Bremerhaven Airport,Bremerhaven,Germany,BRV,EDWB,53.506943,8.572778,10,1,E,Europe/Berlin,airport,OurAirports
BRW,71.2854,-156.7660,567,BRW,3571,Wiley Post Will Rogers Memorial Airport,Barrow,United States,BRW,PABR,71.285402,-156.766008,44,-9,A,America/Anchorage,airport,OurAirports
BRX,18.2517,-71.1219,568,BRX,1757,Maria Montez International Airport,Barahona,Dominican Republic,BRX,MDBH,18.25149917602539,-71.12039947509766,10,-4,U,America/Santo_Domingo,airport,OurAirports
BSA,11.2753,49.1494,569,BSA,5686,Bosaso Airport,Bosaso,Somalia,BSA,HCMF,11.275300025939941,49.14939880371094,3,3,U,Africa/Mogadishu,airport,OurAirports
BSB,-15.8692,-47.9208,570,BSB,2531,Presidente Juscelino Kubistschek International Airport,Brasilia,Brazil,BSB,SBBR,-15.86916732788086,-47.920833587646484,3497,-3,S,America/Sao_Paulo,airport,OurAirports
BSC,6.2031,-77.3947,571,BSC,2711,José Celestino Mutis Airport,Bahia Solano,Colombia,BSC,SKBS,6.20292,-77.3947,80,-5,U,America/Bogota,airport,OurAirports
BSD,25.15,99.1500,572,BSD,7505,Baoshan Yunduan Airport,Baoshan,China,BSD,ZPBS,25.053301,99.168297,5453,8,U,Asia/Shanghai,airport,OurAirports
BSG,1.9022,9.8028,573,BSG,890,Bata Airport,Bata,Equatorial Guinea,BSG,FGBT,1.9054700136184692,9.805680274963379,13,1,N,Africa/Malabo,airport,OurAirports
BSJ,-37.8883,147.5683,574,BSJ,9402,Bairnsdale Airport,Bairnsdale,Australia,BSJ,YBNS,-37.88750076293945,147.5679931640625,165,10,O,Australia/Hobart,airport,OurAirports
BSK,34.7933,5.7382,575,BSK,235,Biskra Airport,Biskra,Algeria,BSK,DAUB,34.793300628699996,5.73823022842,289,1,N,Africa/Algiers,airport,OurAirports
BSL,47.59,7.5292,576,BSL,1423,EuroAirport Basel-Mulhouse-Freiburg Airport,Mulhouse,France,BSL,LFSB,47.59,7.5291667,885,1,E,Europe/Paris,airport,OurAirports
BSO,20.4522,121.9772,577,BSO,6019,Basco Airport,Basco,Philippines,BSO,RPUO,20.4513,121.980003,291,8,N,\N,airport,OurAirports
BSR,30.5491,47.6621,578,BSR,2234,Basrah International Airport,Basrah,Iraq,BSR,ORMM,30.549100875854492,47.66210174560547,11,3,U,Asia/Baghdad,airport,OurAirports
BSS,-7.525,-46.0528,579,BSS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BST,31.559,64.3641,580,BST,8773,Bost Airport,Lashkar Gah,Afghanistan,BST,OABT,31.55970001220703,64.36499786376953,2464,4.5,U,Asia/Kabul,airport,OurAirports
BSX,16.8152,94.7799,581,BSX,6201,Pathein Airport,Pathein,Burma,BSX,VYPN,16.815201,94.7799,20,6.5,U,Asia/Rangoon,airport,OurAirports
BSZ,58.2336,-157.3503,582,BSZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BTC,7.7033,81.6783,583,BTC,3026,Batticaloa Airport,Batticaloa,Sri Lanka,BTC,VCCB,7.70576,81.678802,20,5.5,U,Asia/Colombo,airport,OurAirports
BTH,1.1189,104.1142,584,BTH,3903,Hang Nadim International Airport,Batam,Indonesia,BTH,WIDD,1.12102997303,104.119003296,126,7,N,Asia/Jakarta,airport,OurAirports
BTI,70.134,-143.5819,585,BTI,3411,Barter Island LRRS Airport,Barter Island,United States,BTI,PABA,70.1340026855,-143.582000732,2,-9,A,America/Anchorage,airport,OurAirports
BTJ,5.5169,95.4200,586,BTJ,3294,Sultan Iskandar Muda International Airport,Banda Aceh,Indonesia,BTJ,WITT,5.522872024010001,95.42063713070002,65,7,N,Asia/Jakarta,airport,OurAirports
BTK,56.37,101.6983,587,BTK,2936,Bratsk Airport,Bratsk,Russia,BTK,UIBB,56.370601654052734,101.697998046875,1610,8,N,Asia/Irkutsk,airport,OurAirports
BTL,42.3075,-85.2517,588,BTL,11822,W K Kellogg Airport,Battle Creek,United States,BTL,KBTL,42.307300567599995,-85.2515029907,952,NA,\N,\N,airport,OurAirports
BTM,45.9548,-112.4975,589,BTM,4022,Bert Mooney Airport,Butte,United States,BTM,KBTM,45.95479965209961,-112.49700164794922,5550,-7,A,America/Denver,airport,OurAirports
BTR,30.5331,-91.1496,590,BTR,3846,Baton Rouge Metropolitan Airport,Baton Rouge,United States,BTR,KBTR,30.533199,-91.149597,70,-6,A,America/Chicago,airport,OurAirports
BTS,48.17,17.2128,591,BTS,1745,M. R. Štefánik Airport,Bratislava,Slovakia,BTS,LZIB,48.17020034790039,17.21269989013672,436,1,E,Europe/Bratislava,airport,OurAirports
BTT,66.9139,-151.5290,592,BTT,3417,Bettles Airport,Bettles,United States,BTT,PABT,66.91390228,-151.529007,647,-9,A,America/Anchorage,airport,OurAirports
BTU,3.1241,113.0197,593,BTU,3262,Bintulu Airport,Bintulu,Malaysia,BTU,WBGB,3.12385010719,113.019996643,74,8,N,Asia/Kuala_Lumpur,airport,OurAirports
BTV,44.4718,-73.1532,594,BTV,3711,Burlington International Airport,Burlington,United States,BTV,KBTV,44.471900939899996,-73.15329742429999,335,-5,A,America/New_York,airport,OurAirports
BTZ,40.2489,29.5494,595,BTZ,9395,Bursa Airport,Bursa,Turkey,BTZ,LTBE,40.233299255371094,29.009199142456055,331,3,U,Europe/Istanbul,airport,OurAirports
BUA,-5.4223,154.6727,596,BUA,5419,Buka Airport,Buka Island,Papua New Guinea,BUA,AYBK,-5.4223198890686035,154.67300415039062,11,10,U,Pacific/Port_Moresby,airport,OurAirports
BUC,-17.7483,139.5350,597,BUC,6245,Burketown Airport,Burketown,Australia,BUC,YBKT,-17.748600006103516,139.53399658203125,21,10,O,Australia/Brisbane,airport,OurAirports
BUD,47.4393,19.2618,598,BUD,1489,Budapest Liszt Ferenc International Airport,Budapest,Hungary,BUD,LHBP,47.42976,19.261093,495,1,E,Europe/Budapest,airport,OurAirports
BUF,42.9405,-78.7322,599,BUF,3820,Buffalo Niagara International Airport,Buffalo,United States,BUF,KBUF,42.94049835,-78.73220062,728,-5,A,America/New_York,airport,OurAirports
BUG,-12.6099,13.4037,600,BUG,945,Benguela Airport,Benguela,Angola,BUG,FNBG,-12.609000206,13.4036998749,118,1,N,Africa/Luanda,airport,OurAirports
BUJ,35.3314,4.2044,601,BUJ,208,Bou Saada Airport,Bou Saada,Algeria,BUJ,DAAD,35.33250045776367,4.206389904022217,1506,1,N,Africa/Algiers,airport,OurAirports
BUL,-7.217,146.6330,602,BUL,12946,Bulolo Airport,Bulolo,Papua New Guinea,BUL,AYBU,-7.216286671410001,146.649541855,2240,10,N,\N,airport,OurAirports
BUN,3.8197,-76.9897,603,BUN,2712,Gerardo Tobar López Airport,Buenaventura,Colombia,BUN,SKBU,3.81963,-76.9898,48,-5,U,America/Bogota,airport,OurAirports
BUO,9.517,45.5670,604,BUO,5689,Burao Airport,Burao,Somalia,BUO,HCMV,9.5275,45.5549,3400,3,U,Africa/Mogadishu,airport,OurAirports
BUQ,-20.0183,28.6247,605,BUQ,1001,Joshua Mqabuko Nkomo International Airport,Bulawayo,Zimbabwe,BUQ,FVBU,-20.017401,28.617901,4359,2,U,Africa/Harare,airport,OurAirports
