"","name","Specialty_Code","hivpat","preppat","herpespat","syphpat","gonorpat","centdegree","centtrans","countIDconnections","cbetween","cclose","ceigen","lukeherpcount","lukehivcount","lukeprepcount","binaryPrep","AIDSVuCountyLevelHIVNewDiagnosesCases","ZIP","RuralUrbanFactor","X2013EstimatesMSM5YEAR","EVIDU","MARHOMO","HOMOSEX","plancount","prepcoverage","ruralsuburban"
"31991158","31991158","FP",0,0,12,0,0,20,0.7210526,0,19.39143,1.627807e-08,0.00408519,12,0,0,0,1844,91387,1,251521,1.138461538,1.4,2.123076923,247,247,2
"32021603","32021603","IM",0,0,1,0,0,51,0.4039216,0,36477.14,2.281486e-08,0.0052213,1,0,0,0,1844,90301,1,251521,1.138461538,1.4,2.123076923,247,247,2
"32021813","32021813","FM",0,0,9,0,0,12,0.530303,0,29.43711,1.626e-08,0.003887602,9,0,0,0,44,91360,2,7306,1.333333333,2.666666667,3,6,6,2
"32022286","32022286","IM",0,0,3,0,0,7,0.3809524,0,31.55699,3.120607e-09,0.0001015295,3,0,0,0,1844,91325,1,251521,1.138461538,1.4,2.123076923,247,247,2
"32022922","32022922","FM",0,1,30,0,0,19,0.4502924,0,51.05237,1.626002e-08,0.004033302,30,0,1,1,1844,91208,1,251521,1.138461538,1.4,2.123076923,247,247,2
"32023373","32023373","FM",1,0,51,0,0,55,0.2249158,0,1305.76,1.636904e-08,0.005463021,51,1,0,0,1844,91345,1,251521,1.138461538,1.4,2.123076923,247,247,2
"32023452","32023452","FM",0,0,23,0,0,4,1,0,0,1.626e-08,0.003776322,23,0,0,0,1844,91405,1,251521,1.138461538,1.4,2.123076923,247,247,2
"32023462","32023462","FM",0,1,16,0,0,74,0.2710107,3,1841.029,4.147639e-10,4.410208e-07,16,0,1,1,1844,91103,1,251521,1.138461538,1.4,2.123076923,247,247,2
"32028024","32028024","FM",0,0,5,0,0,5,0.7,0,0.9766764,5.409984e-10,1.157499e-06,5,0,0,0,1844,90038,1,251521,1.138461538,1.4,2.123076923,247,247,2
"32058920","32058920","FP",0,0,10,0,0,7,0.5714286,0,163.5775,3.295291e-09,6.826195e-05,10,0,0,0,1844,91384,1,251521,1.138461538,1.4,2.123076923,247,247,2
"32169552","32169552","FM",0,0,43,0,0,17,0.3235294,0,75.03135,3.122601e-09,0.0002292763,43,0,0,0,1844,91105,1,251521,1.138461538,1.4,2.123076923,247,247,2
"32170032","32170032","IM",1,0,7,0,0,54,0.3242488,0,68704.95,1.662915e-08,0.004835687,7,1,0,0,1844,90805,1,251521,1.138461538,1.4,2.123076923,247,247,2
"32170418","32170418","FM",0,0,84,0,0,116,0.5781109,2,3590.894,1.642414e-08,0.009505305,84,0,0,0,1844,90505,1,251521,1.138461538,1.4,2.123076923,247,247,2
"32234041","32234041","FP",0,0,19,0,0,31,0.5204301,0,15002.39,1.653525e-08,0.004361369,19,0,0,0,1844,90255,1,251521,1.138461538,1.4,2.123076923,247,247,2
"32234087","32234087","FM",0,0,35,0,0,47,0.3320999,0,65953.92,1.627811e-08,0.004365663,20,0,0,0,1844,91367,1,251521,1.138461538,1.4,2.123076923,247,247,2
"32293643","32293643","FM",0,1,43,0,0,24,0.3115942,1,113036.5,1.626002e-08,0.003975938,43,0,1,1,1844,91006,1,251521,1.138461538,1.4,2.123076923,247,247,2
"32355051","32355051","FM",0,0,26,0,0,71,0.5637827,0,11413.57,1.647959e-08,0.006614065,26,0,0,0,198,91786,1,24060,1.263157895,1.473684211,1.947368421,511,511,2
"32374638","32374638","IM",0,0,8,0,0,38,0.3257468,1,77332.45,1.63145e-08,0.004962381,8,0,0,0,1844,91502,1,251521,1.138461538,1.4,2.123076923,247,247,2
"32374786","32374786","FM",0,0,23,0,0,48,0.7695035,0,21.06364,1.626006e-08,0.00495843,23,0,0,0,1844,90606,1,251521,1.138461538,1.4,2.123076923,247,247,2
"32375025","32375025","IM",0,0,3,0,0,24,0.6050725,2,392.8036,3.980831e-09,0.0005702346,3,0,0,0,1844,91345,1,251521,1.138461538,1.4,2.123076923,247,247,2
"32375402","32375402","FM",0,0,12,0,0,27,0.3675214,0,208260.9,1.640564e-08,0.003934921,12,0,0,0,1844,90011,1,251521,1.138461538,1.4,2.123076923,247,247,2
"32375766","32375766","IM",0,0,3,0,0,10,0.8222222,0,4.553831,3.105402e-09,0.0001810858,3,0,0,0,1844,90067,1,251521,1.138461538,1.4,2.123076923,247,247,2
"32383134","32383134","GYN",0,0,3,0,0,2,1,0,0,3.11199e-09,4.275357e-05,2,0,0,0,1844,90505,1,251521,1.138461538,1.4,2.123076923,247,247,2
"32388580","32388580","FM",0,0,2,0,0,58,0.2026618,0,7898.133,1.644253e-08,0.005577086,2,0,0,0,1844,91702,1,251521,1.138461538,1.4,2.123076923,247,247,2
"32415952","32415952","FP",0,0,21,0,0,19,0.6608187,0,70419.68,1.626001e-08,0.003921956,21,0,0,0,1844,90011,1,251521,1.138461538,1.4,2.123076923,247,247,2
"32881687","32881687","IM",0,1,36,0,0,26,0.1969231,0,12907.97,1.626002e-08,0.004072861,36,0,1,1,1844,91108,1,251521,1.138461538,1.4,2.123076923,247,247,2
"32907555","32907555","FM",0,0,26,0,0,53,0.2343977,0,31309.72,1.633252e-08,0.004540026,26,0,0,0,1844,91740,1,251521,1.138461538,1.4,2.123076923,247,247,2
"32907762","32907762","IM",0,0,6,0,0,4,0.6666667,0,10043.48,1.626e-08,0.003751336,6,0,0,0,1844,91324,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33046070","33046070","FP",0,0,8,0,0,8,0.6428571,0,20.79351,3.686462e-09,0.0001545736,8,0,0,0,1844,90201,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33046241","33046241","FP",0,0,50,0,0,28,0.531746,0,63692.17,1.642416e-08,0.005377131,50,0,0,0,198,91763,1,24060,1.263157895,1.473684211,1.947368421,511,511,2
"33046267","33046267","FP",0,0,1,0,0,2,1,0,0,3.056826e-09,1.388544e-05,1,0,0,0,1844,90650,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33046311","33046311","FP",0,0,15,0,0,24,0.2934783,0,73876.42,1.6498e-08,0.004124475,15,0,0,0,1844,90660,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33077065","33077065","IM",0,0,13,0,0,129,0.5502665,0,5034.554,1.63874e-08,0.009746508,13,0,0,0,1844,90277,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33078188","33078188","FM",0,0,4,0,0,9,0.3611111,0,8511.434,3.543009e-09,7.607318e-05,4,0,0,0,1844,90042,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33078410","33078410","FM",0,0,15,0,0,19,0.4385965,0,48908.07,1.63325e-08,0.003968205,15,0,0,0,1844,91790,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33222806","33222806","FM",0,0,52,0,0,26,0.1507692,0,63384.33,1.626003e-08,0.004036616,52,0,0,0,1844,91601,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33341278","33341278","GP",0,0,4,0,0,20,0.7631579,0,6342.09,2.277928e-08,0.004267167,4,0,0,0,1844,90036,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33341363","33341363","FM",1,2,31,0,0,12,0.4242424,0,9044.237,1.626002e-08,0.003902134,31,1,2,2,1844,91745,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33350765","33350765","IM",0,0,6,0,0,11,0.4545455,0,42.34415,1.626001e-08,0.003880849,6,0,0,0,1844,90278,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33373431","33373431","FP",0,0,26,0,0,32,0.4032258,0,101130.9,1.644249e-08,0.005053871,26,0,0,0,1844,90605,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33384002","33384002","FP",0,0,14,0,0,16,0.3583333,0,84.8078,1.631434e-08,0.00410587,14,0,0,0,1844,90810,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33420946","33420946","FM",0,0,51,0,0,8,0.3571429,0,15549.73,1.626001e-08,0.003844043,51,0,0,0,1844,91711,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33422138","33422138","FM",0,0,6,0,0,68,0.3617208,0,45047.78,1.644255e-08,0.005232389,6,0,0,0,198,91766,1,24060,1.263157895,1.473684211,1.947368421,511,511,2
"33533847","33533847","IM",1,0,0,0,0,31,0.5956989,0,110.4249,3.579353e-09,0.0006626204,0,1,0,0,1844,90404,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33533858","33533858","FM",4,0,60,0,0,22,0.1731602,0,31694.16,1.629618e-08,0.004055606,60,4,0,0,1844,91105,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33534666","33534666","IM",0,4,67,0,0,48,0.5062057,1,6025.031,1.626004e-08,0.004678435,67,0,4,4,1844,90211,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33534825","33534825","FM",0,0,36,0,0,42,0.5981417,0,8111.877,1.626005e-08,0.004578655,36,0,0,0,1844,90806,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33535164","33535164","FM",0,0,79,0,0,36,0.3984127,0,4992.04,1.627807e-08,0.00432324,79,0,0,0,353,90740,1,62190,1.461538462,1.538461538,1.884615385,654,654,2
"33535692","33535692","IM",0,0,3,0,0,15,0.3619048,0,56003.47,3.148759e-09,3.385368e-05,3,0,0,0,1844,91342,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33539565","33539565","IM",2,2,56,0,0,13,0.2820513,1,87.5338,1.627807e-08,0.003912233,56,2,2,2,1844,91106,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33539693","33539693","FM",0,0,22,0,0,5,0.8,0,3.272347,3.13596e-09,7.224625e-05,22,0,0,0,1844,90605,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33539719","33539719","IM",0,0,65,0,0,26,0.3569231,0,9113.283,1.627807e-08,0.004101304,65,0,0,0,1844,91101,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33542010","33542010","FM",0,0,40,0,0,19,0.3625731,0,29360.83,1.626001e-08,0.004028703,0,0,0,0,1844,91361,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33545117","33545117","FM",2,1,13,0,0,38,0.2375533,0,59584.07,1.640567e-08,0.004266265,13,2,1,1,1844,91780,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33549349","33549349","IM",1,2,17,0,0,28,0.542328,0,2394.653,1.629624e-08,0.004329077,17,1,2,2,1844,90024,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33553170","33553170","FM",1,0,28,0,0,19,0.4502924,1,16887.74,1.626001e-08,0.003965892,28,1,0,0,44,91360,2,7306,1.333333333,2.666666667,3,6,6,2
"33554086","33554086","IM",0,0,1,0,0,10,0.6888889,0,5291.839,3.111989e-09,1.58912e-05,1,0,0,0,1844,91342,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33554843","33554843","FM",0,0,27,0,0,15,0.6,0,17.95521,1.626001e-08,0.003972022,27,0,0,0,198,91709,1,24060,1.263157895,1.473684211,1.947368421,511,511,2
"33555250","33555250","IM",0,0,2,0,0,3,1,0,0,3.112651e-09,4.794052e-05,2,0,0,0,1844,90211,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33555715","33555715","FM",1,6,62,0,0,44,0.4513742,1,7065.77,1.633251e-08,0.004473054,62,1,6,6,1844,90211,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33561006","33561006","IM",0,0,5,0,0,229,0.2854899,2,123312.9,1.661046e-08,0.009179088,5,0,0,0,198,91786,1,24060,1.263157895,1.473684211,1.947368421,511,511,2
"33562813","33562813","FM",0,0,20,0,0,10,0.6888889,0,5.748913,3.200321e-09,0.0001489813,20,0,0,0,1844,90255,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33574724","33574724","FM",0,0,8,0,0,15,0.447619,0,363.5546,3.264461e-09,0.0001541205,8,0,0,0,1844,90291,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33585172","33585172","FP",0,0,8,0,0,32,0.4153226,0,558.8831,3.42464e-09,0.0003305818,8,0,0,0,1844,91343,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33604022","33604022","FM",0,0,1,0,0,16,0.7666667,0,4.837695,3.528496e-09,6.830824e-05,0,0,0,0,1844,91345,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33604829","33604829","FM",0,0,1,0,0,31,0.4172043,0,2096.943,4.267084e-09,0.0006510102,1,0,0,0,1844,91505,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33672277","33672277","FP",0,0,33,0,0,104,0.5787901,1,10654.01,1.631438e-08,0.006169991,33,0,0,0,1844,90650,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33687020","33687020","FM",0,0,3,0,0,7,0.8571429,0,0.7118856,1.626e-08,0.003828397,3,0,0,0,1844,91505,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33836201","33836201","FP",0,0,4,0,0,4,0.8333333,0,153.817,3.63076e-09,7.502698e-05,4,0,0,0,1844,90201,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33944441","33944441","FM",0,0,20,0,0,11,0.5090909,0,63502.65,1.6369e-08,0.003975807,20,0,0,0,1844,90808,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33966717","33966717","FP",0,0,2,0,0,34,0.4456328,1,68.18494,1.627812e-08,0.004809183,2,0,0,0,1844,90277,1,251521,1.138461538,1.4,2.123076923,247,247,2
"33967261","33967261","FP",0,0,19,0,0,2,0,0,2.016993,3.131937e-09,1.738567e-05,19,0,0,0,1844,91767,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34064632","34064632","FM",0,0,3,0,0,1,0,0,0,3.056826e-09,1.404554e-05,3,0,0,0,1844,90022,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34127469","34127469","GYN",0,0,16,0,0,7,0.3809524,0,8.653802,1.626e-08,0.003819795,16,0,0,0,1844,91335,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34137783","34137783","GP",0,0,9,0,0,5,0.7,0,2.363286,3.26156e-09,8.596742e-05,9,0,0,0,1844,91303,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34151376","34151376","IM",192,63,74,2,0,55,0.1892256,2,26910.57,2.253413e-08,0.005510322,0,0,0,0,1844,91206,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34177851","34177851","IM",0,0,1,0,0,204,0.4605428,3,109904.7,1.640573e-08,0.01010862,1,0,0,0,1844,90703,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34258685","34258685","FP",0,0,1,0,0,3,0.6666667,0,0.8809524,3.106056e-09,4.781599e-05,1,0,0,0,353,90720,1,62190,1.461538462,1.538461538,1.884615385,654,654,2
"34322829","34322829","FM",0,0,48,0,0,46,0.4483092,1,47955.99,1.642412e-08,0.004652166,48,0,0,0,1844,91345,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34323552","34323552","IM",0,0,19,0,0,23,0.3873518,0,8512.876,1.626003e-08,0.004051235,19,0,0,0,1844,91208,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34324162","34324162","IM",0,0,36,0,0,43,0.5581395,0,8265.005,1.626006e-08,0.004474385,36,0,0,0,1844,91355,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34324807","34324807","IM",1,0,7,0,0,6,0.9333333,0,0.3333333,3.225674e-09,9.516314e-05,7,1,0,0,1844,91789,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34325070","34325070","IM",2,0,14,0,0,14,0.5164835,0,6243.062,1.633251e-08,0.004030399,14,2,0,0,1844,90805,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34325163","34325163","IM",0,0,1,0,0,91,0.4952381,1,27072.19,1.631438e-08,0.005636276,1,0,0,0,1844,90602,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34325229","34325229","IM",0,0,2,0,0,115,0.35164,0,265956.8,2.321281e-08,0.005490859,2,0,0,0,1844,91356,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34325242","34325242","FM",1,0,39,0,6,21,0.152381,0,37708.83,1.644247e-08,0.004112629,39,1,0,0,1844,90035,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34325546","34325546","IM",0,0,17,0,0,200,0.09547739,3,235897.6,1.640579e-08,0.007821257,17,0,0,0,44,91360,2,7306,1.333333333,2.666666667,3,6,6,2
"34325865","34325865","IM",0,0,3,0,0,79,0.8912691,2,15.03761,3.692054e-09,0.004750862,3,0,0,0,1844,90505,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34325923","34325923","FM",0,0,22,0,0,42,0.5853659,0,3848.608,1.636906e-08,0.005152781,22,0,0,0,1844,90745,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34327081","34327081","FM",0,0,31,0,0,39,0.5168691,1,22333.29,1.627811e-08,0.004483311,31,0,0,0,1844,90815,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34327413","34327413","IM",0,0,18,0,0,8,0.75,0,11.1436,1.635076e-08,0.003886592,18,0,0,0,1844,91355,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34477012","34477012","FM",0,0,25,0,0,14,0.5164835,0,29.71327,1.627809e-08,0.003997124,25,0,0,0,1844,91506,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34477352","34477352","IM",4,1,66,0,0,67,0.1284487,3,88379.51,1.638741e-08,0.004718445,66,4,1,1,1844,91602,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34477775","34477775","IM",0,0,3,0,0,90,0.3325843,1,20549.82,1.653535e-08,0.006549867,3,0,0,0,1844,91342,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34478365","34478365","FM",1,1,61,0,0,39,0.168691,0,90154.62,1.62962e-08,0.004336764,61,1,1,1,1844,90291,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34478852","34478852","IM",0,0,9,0,0,9,0.4722222,0,115.3281,3.811075e-09,0.0002008443,9,0,0,0,1844,90033,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34479057","34479057","IM",1,0,34,0,0,47,0.4495837,1,10652.95,1.631437e-08,0.004677609,34,1,0,0,1844,90807,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34479407","34479407","IM",0,1,63,0,0,52,0.4381599,2,11046.81,1.63144e-08,0.00473859,63,0,1,1,1844,90066,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34479936","34479936","FM",0,0,28,0,0,21,0.7142857,0,1948.656,1.6554e-08,0.004419513,28,0,0,0,198,91730,1,24060,1.263157895,1.473684211,1.947368421,511,511,2
"34479977","34479977","FM",3,0,0,0,0,1,0,0,0,5.250695e-10,6.399489e-07,0,3,0,0,1844,91106,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34479988","34479988","FM",0,0,25,0,0,36,0.452381,0,61552.41,1.631433e-08,0.004153917,25,0,0,0,1844,90015,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34479992","34479992","FM",0,0,5,0,0,30,0.4390805,1,999.5509,3.646128e-09,0.0005005258,5,0,0,0,1844,90024,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34480024","34480024","FM",0,0,25,0,0,11,0.4727273,0,79314.48,1.626001e-08,0.00384499,25,0,0,0,1844,91776,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34480041","34480041","FM",0,0,13,0,0,31,0.2924731,0,37516.28,1.693667e-08,0.004866801,13,0,0,0,198,91737,1,24060,1.263157895,1.473684211,1.947368421,511,511,2
"34480088","34480088","IM",0,0,25,0,0,28,0.5,0,22381.32,1.642401e-08,0.004159358,25,0,0,0,353,90720,1,62190,1.461538462,1.538461538,1.884615385,654,654,2
"34480179","34480179","IM",0,0,1,0,0,14,0.8571429,0,4.623468,3.518349e-09,0.0003008718,1,0,0,0,1844,91345,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34481177","34481177","IM",0,0,1,0,0,79,0.5303473,1,2533.402,4.232514e-09,0.0003515294,1,0,0,0,1844,90266,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34482160","34482160","IM",0,0,2,0,0,4,0.6666667,0,2.688276,3.566276e-09,7.078396e-05,2,0,0,0,1844,91406,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34482167","34482167","FM",0,0,4,0,0,15,0.5142857,0,90.84973,3.276877e-09,0.0003776483,3,0,0,0,1844,91741,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34482176","34482176","FM",75,0,20,0,0,36,0.2444444,0,126212.8,2.267356e-08,0.004253632,20,75,0,0,1844,90291,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34482297","34482297","FM",0,9,21,0,0,21,0.3238095,2,122868.3,2.232801e-08,0.003961357,21,0,9,9,1844,90048,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34692267","34692267","FP",0,1,19,0,0,45,0.3363636,0,44488.73,1.64241e-08,0.004779478,19,0,1,1,1844,91710,1,251521,1.138461538,1.4,2.123076923,247,247,2
"34692387","34692387","FP",0,0,25,0,0,13,0.3205128,0,58334.92,1.636898e-08,0.003919841,25,0,0,0,1844,91767,1,251521,1.138461538,1.4,2.123076923,247,247,2
"35049743","35049743","FM",0,0,57,0,0,32,0.5141129,0,157.8682,1.636902e-08,0.004683125,57,0,0,0,198,91730,1,24060,1.263157895,1.473684211,1.947368421,511,511,2
"35082528","35082528","FP",0,0,7,0,0,3,0.6666667,0,20.34879,5.918484e-10,1.472234e-06,2,0,0,0,1844,90042,1,251521,1.138461538,1.4,2.123076923,247,247,2
"35082679","35082679","GYN",0,0,3,0,0,8,0.8214286,0,35.48304,3.425429e-09,7.864259e-05,3,0,0,0,1844,90710,1,251521,1.138461538,1.4,2.123076923,247,247,2
"35082985","35082985","GYN",0,0,11,0,0,4,0.6666667,0,4531.109,3.079948e-09,1.394377e-05,11,0,0,0,1844,91342,1,251521,1.138461538,1.4,2.123076923,247,247,2
"35083154","35083154","FP",1,0,3,0,0,3,0.3333333,0,13.24302,3.088385e-09,3.117121e-05,3,1,0,0,1844,90716,1,251521,1.138461538,1.4,2.123076923,247,247,2
"35083231","35083231","FP",0,0,6,0,0,7,0.8571429,0,16449.99,1.640563e-08,0.003820246,6,0,0,0,1844,90022,1,251521,1.138461538,1.4,2.123076923,247,247,2
"35083260","35083260","GYN",0,1,27,0,0,49,0.2006803,0,25622.42,1.638733e-08,0.005217003,27,0,1,1,1844,91101,1,251521,1.138461538,1.4,2.123076923,247,247,2
"35091416","35091416","IM",0,0,8,0,0,6,0.3333333,0,63448.08,1.626001e-08,0.003804389,8,0,0,0,1844,91335,1,251521,1.138461538,1.4,2.123076923,247,247,2
"35171661","35171661","IM",0,1,39,0,0,44,0.55074,0,19797.14,1.638736e-08,0.004527965,39,0,1,1,1844,91387,1,251521,1.138461538,1.4,2.123076923,247,247,2
"35201942","35201942","FP",168,280,131,8,0,114,0.1544791,4,115053.9,1.672404e-08,0.006647638,131,168,280,280,1844,90069,1,251521,1.138461538,1.4,2.123076923,247,247,2
"35231281","35231281","FP",0,0,28,0,0,35,0.5193277,0,67305,1.638729e-08,0.004225679,28,0,0,0,1844,90606,1,251521,1.138461538,1.4,2.123076923,247,247,2
"36515625","36515625","FP",0,1,21,0,0,32,0.2479839,0,74141.91,1.661017e-08,0.004207111,21,0,1,1,1844,90023,1,251521,1.138461538,1.4,2.123076923,247,247,2
"36749099","36749099","FM",1,0,22,0,0,106,0.5825696,1,15389.51,1.626009e-08,0.006203069,22,1,0,0,1844,90603,1,251521,1.138461538,1.4,2.123076923,247,247,2
"36749127","36749127","IM",0,0,25,0,0,11,0.4545455,0,12281.5,1.626001e-08,0.003884669,25,0,0,0,1844,91767,1,251521,1.138461538,1.4,2.123076923,247,247,2
"36749347","36749347","IM",0,0,3,0,0,27,0.4843305,0,878.0042,4.657509e-09,0.0005957466,3,0,0,0,1844,90272,1,251521,1.138461538,1.4,2.123076923,247,247,2
"36749641","36749641","FM",0,0,33,0,0,17,0.2352941,0,35082.03,1.627807e-08,0.003940105,33,0,0,0,1844,91780,1,251521,1.138461538,1.4,2.123076923,247,247,2
"36750359","36750359","FM",0,0,24,0,0,44,0.4016913,0,43265.16,1.640569e-08,0.004524305,24,0,0,0,1844,91324,1,251521,1.138461538,1.4,2.123076923,247,247,2
"36750677","36750677","IMG",0,1,23,0,0,58,0.4561404,0,375.5027,3.709797e-09,0.001082198,23,0,1,1,1844,91387,1,251521,1.138461538,1.4,2.123076923,247,247,2
"36769468","36769468","FP",1,0,26,0,0,92,0.5690397,1,5050.437,1.627815e-08,0.00599866,26,1,0,0,1844,90640,1,251521,1.138461538,1.4,2.123076923,247,247,2
"36875508","36875508","GYN",0,0,8,0,0,31,0.4193548,0,8570.514,1.644255e-08,0.004359229,8,0,0,0,1844,90032,1,251521,1.138461538,1.4,2.123076923,247,247,2
"36878050","36878050","FM",1,0,25,0,0,91,0.3724054,2,46317.42,1.629626e-08,0.005417763,25,1,0,0,1844,90806,1,251521,1.138461538,1.4,2.123076923,247,247,2
"36879087","36879087","FM",0,0,44,0,0,52,0.7790347,0,16019.71,1.636907e-08,0.006850088,44,0,0,0,1844,90745,1,251521,1.138461538,1.4,2.123076923,247,247,2
"36879246","36879246","FM",0,3,47,0,0,15,0.3333333,0,87.7547,1.627807e-08,0.003976375,47,0,3,3,1844,90403,1,251521,1.138461538,1.4,2.123076923,247,247,2
"36879429","36879429","IM",0,0,6,0,0,26,0.5723077,0,10898.81,1.640563e-08,0.004146637,6,0,0,0,1844,90280,1,251521,1.138461538,1.4,2.123076923,247,247,2
"36879469","36879469","FM",0,0,56,0,0,39,0.4939271,0,796.2408,1.629625e-08,0.004559405,56,0,0,0,1844,90405,1,251521,1.138461538,1.4,2.123076923,247,247,2
"36879616","36879616","IM",0,0,2,0,0,7,0.4761905,0,25.73299,3.478271e-09,0.0001028371,2,0,0,0,1844,91325,1,251521,1.138461538,1.4,2.123076923,247,247,2
"36879926","36879926","FM",0,0,53,0,0,115,0.3574371,1,63364.98,1.647959e-08,0.009229188,53,0,0,0,1844,90277,1,251521,1.138461538,1.4,2.123076923,247,247,2
"36879950","36879950","IM",0,0,2,0,0,48,0.2358156,2,33765.73,1.62781e-08,0.004647217,2,0,0,0,353,90720,1,62190,1.461538462,1.538461538,1.884615385,654,654,2
"36880129","36880129","FM",0,0,2,0,0,3,1,0,0,3.067702e-09,1.475426e-05,2,0,0,0,1844,91203,1,251521,1.138461538,1.4,2.123076923,247,247,2
"36884619","36884619","IM",0,0,5,0,0,20,0.1,1,186614.7,3.154857e-09,3.202274e-05,5,0,0,0,1844,91342,1,251521,1.138461538,1.4,2.123076923,247,247,2
"36897858","36897858","IM",0,0,19,0,0,29,0.7142857,0,17982.35,1.626001e-08,0.004154599,19,0,0,0,1844,91723,1,251521,1.138461538,1.4,2.123076923,247,247,2
"36900449","36900449","FM",0,1,8,0,0,2,1,0,0,3.061934e-09,1.426817e-05,8,0,1,1,1844,90230,1,251521,1.138461538,1.4,2.123076923,247,247,2
"36910193","36910193","FM",0,0,16,0,0,33,0.657197,0,171240.8,1.647945e-08,0.004309878,16,0,0,0,1844,91355,1,251521,1.138461538,1.4,2.123076923,247,247,2
"36910270","36910270","IM",0,0,11,0,0,27,0.4957265,0,77562.53,1.635074e-08,0.004153834,11,0,0,0,1844,90731,1,251521,1.138461538,1.4,2.123076923,247,247,2
"36957437","36957437","IM",0,0,29,0,0,25,0.36,0,48112.32,3.272485e-09,0.0001701454,29,0,0,0,1844,90012,1,251521,1.138461538,1.4,2.123076923,247,247,2
"36958013","36958013","FM",0,1,28,0,0,10,0.5111111,0,8507.57,1.6369e-08,0.004637691,28,0,1,1,1844,90703,1,251521,1.138461538,1.4,2.123076923,247,247,2
"37070706","37070706","FM",0,0,24,0,0,6,0.5333333,0,26.96923,3.956109e-09,0.0001835661,24,0,0,0,1844,91206,1,251521,1.138461538,1.4,2.123076923,247,247,2
